tree_index,node_depth,node_index,left_child,right_child,parent_index,split_feature,split_gain,threshold,decision_type,missing_direction,missing_type,value,weight,count
0,1,0-S0,0-S12,0-S1,,Column_9,169627992064.0,1975.5000000000002,<=,left,None,25.7375,0.0,14469981
0,2,0-S12,0-S25,0-S19,0-S0,Column_8,3968999936.0,740.7500000000001,<=,left,None,18.5246,14007700.0,14007668
0,3,0-S25,0-S50,0-S79,0-S12,Column_9,1370230016.0,742.2500000000001,<=,left,None,17.5478,13665500.0,13665499
0,4,0-S50,0-S63,0-S61,0-S25,Column_7,359369984.0,715.2500000000001,<=,left,None,17.2506,13576500.0,13576520
0,5,0-S63,0-S85,0-S76,0-S50,Column_10,167283008.0,561.2500000000001,<=,left,None,17.0994,13489900.000000002,13489943
0,6,0-S85,0-S138,0-S217,0-S63,Column_8,109323000.0,581.2500000000001,<=,left,None,16.8296,12925600.0,12925647
0,7,0-S138,0-S170,0-S288,0-S85,Column_9,46985900.0,583.2500000000001,<=,left,None,16.7828,12900800.000000002,12900797
0,8,0-S170,0-S202,0-S207,0-S138,Column_18,22756300.0,561.2500000000001,<=,left,None,16.7622,12889599.999999998,12889647
0,9,0-S202,0-S232,0-S261,0-S170,Column_6,13352600.0,563.2500000000001,<=,left,None,16.7022,12696900.0,12696911
0,10,0-S232,0-L0,0-L233,0-S202,Column_9,8349340.0,336.25000000000006,<=,left,None,16.6779,12644199.999999998,12644179
0,11,0-L0,,,0-S232,,,,,,,16.510532305583677,9612223.0,9612223
0,11,0-L233,,,0-S232,,,,,,,17.208471155210017,3031956.0,3031956
0,10,0-S261,0-L203,0-L262,0-S202,Column_2,4544590.0,523.2500000000001,<=,left,None,22.5253,52732.0,52732
0,11,0-L203,,,0-S261,,,,,,,28.266304336105993,13718.0,13718
0,11,0-L262,,,0-S261,,,,,,,20.506696568350495,39014.0,39014
0,9,0-S207,0-S243,0-S336,0-S170,Column_18,12666400.0,1133.5000000000002,<=,left,None,20.7169,192736.0,192736
0,10,0-S243,0-L171,0-L244,0-S207,Column_18,6610710.0,587.7500000000001,<=,left,None,23.646,97794.0,97794
0,11,0-L171,,,0-S243,,,,,,,20.124986390857757,41370.0,41370
0,11,0-L244,,,0-S243,,,,,,,26.227636608507,56424.0,56424
0,10,0-S336,0-L208,0-L337,0-S207,Column_6,967872.0,563.2500000000001,<=,left,None,17.6998,94942.0,94942
0,11,0-L208,,,0-S336,,,,,,,17.51481432992504,92629.0,92629
0,11,0-L337,,,0-S336,,,,,,,25.109264728508258,2313.0,2313
0,8,0-S288,0-S352,0-S289,0-S138,Column_7,2984520.0,220.75000000000003,<=,left,None,40.5768,11150.0,11150
0,9,0-S352,0-L139,0-L353,0-S288,Column_15,725335.0,238.25000000000003,<=,left,None,24.9916,1439.0,1439
0,10,0-L139,,,0-S352,,,,,,,18.696489486031314,908.0,908
0,10,0-L353,,,0-S352,,,,,,,35.75386865605228,531.0,531
0,9,0-S289,0-S343,0-S328,0-S288,Column_0,3009380.0,475.25000000000006,<=,left,None,42.8862,9711.0,9711
0,10,0-S343,0-L289,0-L344,0-S289,Column_8,827675.0,504.25000000000006,<=,left,None,49.4589,4768.0,4768
0,11,0-L289,,,0-S343,,,,,,,47.240482398887494,3940.0,3940
0,11,0-L344,,,0-S343,,,,,,,60.002821586125656,828.0,828
0,10,0-S328,0-L290,0-L329,0-S289,Column_10,1289080.0,443.75000000000006,<=,left,None,36.545,4943.0,4943
0,11,0-L290,,,0-S328,,,,,,,46.083396518611096,1375.0,1375
0,11,0-L329,,,0-S328,,,,,,,32.86770584202219,3568.0,3568
0,7,0-S217,0-S220,0-S218,0-S85,Column_11,10814700.0,452.25000000000006,<=,left,None,41.1284,24850.0,24850
0,8,0-S220,0-S368,0-S256,0-S217,Column_7,10496400.0,253.25000000000003,<=,left,None,52.124,8105.0,8105
0,9,0-S368,0-L86,0-L369,0-S220,Column_6,482720.0,195.75000000000003,<=,left,None,24.0647,1468.0,1468
0,10,0-L86,,,0-S368,,,,,,,18.64555676047732,882.0,882
0,10,0-L369,,,0-S368,,,,,,,32.22059845021185,586.0,586
0,9,0-S256,0-S257,0-S277,0-S220,Column_11,5267370.0,334.25000000000006,<=,left,None,58.3301,6637.0,6637
