tree_index,node_depth,node_index,left_child,right_child,parent_index,split_feature,split_gain,threshold,decision_type,missing_direction,missing_type,value,weight,count
0,1,0-S0,0-S2,0-S1,,Column_9,1149280000.0,248.84587500000004,<=,left,None,59.4765,0.0,424583
0,2,0-S2,0-S71,0-S10,0-S0,Column_9,42238300.0,225.25875000000002,<=,left,None,34.4858,218813.0,218813
0,3,0-S71,0-S116,0-S149,0-S2,Column_8,775754.0,216.71375000000003,<=,left,None,32.5074,202110.0,202110
0,4,0-S116,0-S196,0-S117,0-S71,Column_8,394501.0,106.91875000000003,<=,left,None,32.3888,199142.0,199142
0,5,0-S196,0-S225,0-L197,0-S116,Column_10,111614.0,230.52937500000004,<=,left,None,33.2441,79675.0,79675
0,6,0-S225,0-L0,0-S324,0-S196,Column_18,69986.203125,36.749375000000015,<=,left,None,33.1967,79161.0,79161
0,7,0-L0,,,0-S225,,,,,,,36.556504135588504,1520.0,1520
0,7,0-S324,0-L226,0-L325,0-S225,Column_8,313.2820129394531,105.77125000000002,<=,left,None,33.1311,77641.0,77641
0,8,0-L226,,,0-S324,,,,,,,33.14202437914398,75953.0,75953
0,8,0-L325,,,0-S324,,,,,,,32.64682005635567,1688.0,1688
0,6,0-L197,,,0-S196,,,,,,,40.55954388103129,514.0,514
0,5,0-S117,0-S270,0-S272,0-S116,Column_10,473792.0,165.50339285714287,<=,left,None,31.8185,119467.0,119467
0,6,0-S270,0-L117,0-S275,0-S117,Column_18,28128.0,106.84000000000002,<=,left,None,30.9572,67869.0,67869
0,7,0-L117,,,0-S270,,,,,,,33.118877511089224,1524.0,1524
0,7,0-S275,0-S276,0-S294,0-S270,Column_4,18917.0,135.48437500000003,<=,left,None,30.9078,66345.0,66345
0,8,0-S276,0-S283,0-S288,0-S275,Column_5,50887.19921875,130.22387500000005,<=,left,None,31.1486,37612.0,37612
0,9,0-S283,0-S285,0-S315,0-S276,Column_3,16844.19921875,113.00562500000001,<=,left,None,30.6801,22898.0,22898
0,10,0-S285,0-L271,0-L286,0-S283,Column_4,14665.7998046875,110.15812500000001,<=,left,None,31.6637,3887.0,3887
0,11,0-L271,,,0-S285,,,,,,,30.852224658929057,2354.0,2354
0,11,0-L286,,,0-S285,,,,,,,32.918273588754154,1533.0,1533
0,10,0-S315,0-L284,0-S322,0-S283,Column_5,1596.469970703125,129.31062500000004,<=,left,None,30.4797,19011.0,19011
0,11,0-L284,,,0-S315,,,,,,,30.38954976810648,15858.0,15858
0,11,0-S322,0-L316,0-L323,0-S315,Column_16,871.5349731445312,131.05687500000002,<=,left,None,30.9373,3153.0,3153
0,12,0-L316,,,0-S322,,,,,,,30.7047040603522,2434.0,2434
0,12,0-L323,,,0-S322,,,,,,,31.743175498731024,719.0,719
0,9,0-S288,0-L277,0-S298,0-S276,Column_18,10619.7001953125,129.23062500000003,<=,left,None,31.8785,14714.0,14714
0,10,0-L277,,,0-S288,,,,,,,30.501649823853608,1412.0,1412
0,10,0-S298,0-L289,0-S299,0-S288,Column_0,4208.08984375,129.358125,<=,left,None,32.0256,13302.0,13302
0,11,0-L289,,,0-S298,,,,,,,30.49878990000852,569.0,569
0,11,0-S299,0-S314,0-S301,0-S298,Column_0,4606.81005859375,134.85812500000003,<=,left,None,32.095,12733.0,12733
0,12,0-S314,0-S321,0-S329,0-S299,Column_9,1662.800048828125,130.6313392857143,<=,left,None,32.2494,10595.0,10595
0,13,0-S321,0-L299,0-L322,0-S314,Column_0,907.3820190429688,131.13803571428573,<=,left,None,31.6168,1602.0,1602
0,14,0-L299,,,0-S321,,,,,,,31.139230518036157,976.0,976
0,14,0-L322,,,0-S321,,,,,,,32.38211089171741,626.0,626
0,13,0-S329,0-L315,0-L330,0-S314,Column_18,39.23160171508789,136.53125000000003,<=,left,None,32.3635,8993.0,8993
0,14,0-L315,,,0-S329,,,,,,,32.41524336593198,8455.0,8455
0,14,0-L330,,,0-S329,,,,,,,31.575238590494315,538.0,538
0,12,0-S301,0-L300,0-L302,0-S299,Column_11,4029.389892578125,133.845625,<=,left,None,31.3359,2138.0,2138
0,13,0-L300,,,0-S301,,,,,,,32.337232247086796,837.0,837
0,13,0-L302,,,0-S301,,,,,,,30.70176883040383,1301.0,1301
0,8,0-S294,0-S313,0-S316,0-S275,Column_9,7286.83984375,163.81750000000005,<=,left,None,30.593,28733.0,28733
0,9,0-S313,0-S317,0-L314,0-S294,Column_0,2054.97998046875,277.70312500000006,<=,left,None,30.5245,27039.0,27039
0,10,0-S317,0-S325,0-L318,0-S313,Column_9,1205.6400146484375,150.6775,<=,left,None,30.4999,26538.0,26538
0,11,0-S325,0-S326,0-L326,0-S317,Column_15,285.22100830078125,134.72866071428575,<=,left,None,30.4108,20292.0,20292
0,12,0-S326,0-L276,0-L327,0-S325,Column_17,2870.179931640625,132.663125,<=,left,None,30.8466,2209.0,2209
0,13,0-L276,,,0-S326,,,,,,,30.39236772930637,1546.0,1546
0,13,0-L327,,,0-S326,,,,,,,31.92578000668695,663.0,663
0,12,0-L326,,,0-S325,,,,,,,30.358317025380146,18083.0,18083
0,11,0-L318,,,0-S317,,,,,,,30.79166488971037,6246.0,6246
0,10,0-L314,,,0-S313,,,,,,,31.85259677021331,501.0,501
0,9,0-S316,0-L295,0-L317,0-S294,Column_16,1286.93994140625,165.42958333333334,<=,left,None,31.6944,1694.0,1694
0,10,0-L295,,,0-S316,,,,,,,31.269731667443523,1156.0,1156
0,10,0-L317,,,0-S316,,,,,,,32.630797081740084,538.0,538
0,6,0-S272,0-S290,0-L273,0-S117,Column_10,24595.5,253.011875,<=,left,None,32.9517,51598.0,51598
0,7,0-S290,0-S293,0-S306,0-S272,Column_18,10445.2001953125,178.37000000000003,<=,left,None,32.9146,51020.0,51020
0,8,0-S293,0-L118,0-S308,0-S290,Column_0,8161.0498046875,164.067125,<=,left,None,33.0246,42079.0,42079
0,9,0-L118,,,0-S293,,,,,,,31.001910970806662,562.0,562
0,9,0-S308,0-S327,0-S318,0-S293,Column_18,2711.659912109375,167.2425,<=,left,None,33.0523,41517.0,41517
0,10,0-S327,0-L294,0-L328,0-S308,Column_6,161.46099853515625,167.26312500000003,<=,left,None,32.639,5103.0,5103
0,11,0-L294,,,0-S327,,,,,,,32.369181371154774,2557.0,2557
0,11,0-L328,,,0-S327,,,,,,,32.91500946859111,2546.0,2546
0,10,0-S318,0-S328,0-S319,0-S308,Column_0,1202.5999755859375,179.2071428571429,<=,left,None,33.1106,36414.0,36414
0,11,0-S328,0-L309,0-L329,0-S318,Column_2,90.36129760742188,170.18062500000005,<=,left,None,33.1367,35056.0,35056
0,12,0-L309,,,0-S328,,,,,,,32.98872082268839,10945.0,10945
0,12,0-L329,,,0-S328,,,,,,,33.204409764362595,24111.0,24111
0,11,0-S319,0-L319,0-L320,0-S318,Column_0,2583.860107421875,299.68687500000004,<=,left,None,32.4461,1358.0,1358
0,12,0-L319,,,0-S319,,,,,,,31.599062729153285,673.0,673
0,12,0-L320,,,0-S319,,,,,,,33.29694036037853,685.0,685
0,8,0-S306,0-S309,0-S307,0-S290,Column_9,2891.610107421875,199.3638392857143,<=,left,None,32.3979,8941.0,8941
0,9,0-S309,0-S320,0-L310,0-S306,Column_18,2628.489990234375,358.7300000000001,<=,left,None,32.162,6054.0,6054
0,10,0-S320,0-L291,0-L321,0-S309,Column_18,1050.2099609375,244.58250000000004,<=,left,None,31.990099999999998,5114.0,5114
0,11,0-L291,,,0-S320,,,,,,,32.110948439705844,4581.0,4581
0,11,0-L321,,,0-S320,,,,,,,30.976578722533343,533.0,533
0,10,0-L310,,,0-S309,,,,,,,33.110750920030114,940.0,940
0,9,0-S307,0-L307,0-L308,0-S306,Column_18,5965.6298828125,207.97375000000002,<=,left,None,32.897,2887.0,2887
0,10,0-L307,,,0-S307,,,,,,,33.836781094731606,1200.0,1200
0,10,0-L308,,,0-S307,,,,,,,32.23591652353924,1687.0,1687
0,7,0-L273,,,0-S272,,,,,,,36.250976065524455,578.0,578
0,4,0-S149,0-L72,0-S155,0-S71,Column_2,208544.0,218.27562500000002,<=,left,None,40.4629,2968.0,2968
0,5,0-L72,,,0-S149,,,,,,,33.02448482723232,706.0,706
0,5,0-S155,0-L150,0-S205,0-S149,Column_18,193275.0,127.35625000000002,<=,left,None,42.7896,2262.0,2262
0,6,0-L150,,,0-S155,,,,,,,51.340654034510905,505.0,505
0,6,0-S205,0-L156,0-L206,0-S155,Column_9,99558.5,199.3638392857143,<=,left,None,40.3347,1757.0,1757
0,7,0-L156,,,0-S205,,,,,,,34.47586439115001,508.0,508
0,7,0-L206,,,0-S205,,,,,,,42.72621293305521,1249.0,1249
0,3,0-S10,0-S72,0-S75,0-S2,Column_18,6732830.0,240.4333035714286,<=,left,None,58.4248,16703.0,16703
0,4,0-S72,0-S282,0-S130,0-S10,Column_18,762868.0,146.45187500000006,<=,left,None,69.8119,7227.0,7227
0,5,0-S282,0-L3,0-L283,0-S72,Column_18,16971.400390625,125.93607142857145,<=,left,None,81.8529,1095.0,1095
0,6,0-L3,,,0-S282,,,,,,,79.81922836193888,542.0,542
0,6,0-L283,,,0-S282,,,,,,,83.82709536495857,553.0,553
0,5,0-S130,0-S297,0-S190,0-S72,Column_10,287115.0,230.52937500000004,<=,left,None,67.6602,6132.0,6132
0,6,0-S297,0-L73,0-L298,0-S130,Column_0,4248.2998046875,231.21750000000003,<=,left,None,61.6315,1473.0,1473
0,7,0-L73,,,0-S297,,,,,,,62.23802112112648,969.0,969
0,7,0-L298,,,0-S297,,,,,,,60.46378364356149,504.0,504
0,6,0-S190,0-S213,0-L191,0-S130,Column_8,122899.0,243.06812500000004,<=,left,None,69.5659,4659.0,4659
0,7,0-S213,0-S289,0-S214,0-S190,Column_18,87132.1015625,233.86562500000005,<=,left,None,68.6178,4093.0,4093
0,8,0-S289,0-L131,0-L290,0-S213,Column_0,10528.2001953125,234.74487500000004,<=,left,None,71.421,1635.0,1635
0,9,0-L131,,,0-S289,,,,,,,72.29564546692183,1108.0,1108
0,9,0-L290,,,0-S289,,,,,,,69.57238017836627,527.0,527
0,8,0-S214,0-L214,0-S281,0-S213,Column_0,113570.0,237.97437500000004,<=,left,None,66.7512,2458.0,2458
0,9,0-L214,,,0-S214,,,,,,,62.901568564864746,1066.0,1066
0,9,0-S281,0-L215,0-L282,0-S214,Column_0,18169.19921875,240.80875000000006,<=,left,None,69.6971,1392.0,1392
0,10,0-L215,,,0-S281,,,,,,,68.00756158581466,741.0,741
0,10,0-L282,,,0-S281,,,,,,,71.6127193384692,651.0,651
0,7,0-L191,,,0-S190,,,,,,,76.4083686084679,566.0,566
0,4,0-S75,0-S145,0-S76,0-S10,Column_0,675469.0,248.00625000000002,<=,left,None,49.7402,9476.0,9476
0,5,0-S145,0-S167,0-L146,0-S75,Column_18,229822.0,262.4912500000001,<=,left,None,46.9749,6593.0,6593
0,6,0-S167,0-L11,0-S191,0-S145,Column_6,176399.0,240.63062500000004,<=,left,None,47.8943,6002.0,6002
0,7,0-L11,,,0-S167,,,,,,,56.27682200524074,559.0,559
0,7,0-S191,0-S211,0-S256,0-S167,Column_10,118795.0,246.92562500000005,<=,left,None,47.0338,5443.0,5443
0,8,0-S211,0-S212,0-S254,0-S191,Column_18,89014.8984375,245.79000000000002,<=,left,None,48.4055,4032.0,4032
